Category,Freq,Term,Total,loglift,logprob,topic_area
Topic4,136.88735350105588,information,965.9496898476501,0.6312,-5.601,tech
Topic4,147.87284030917542,companies,1657.4905855860338,0.1684,-5.5238,tech
Topic4,115.35759216025441,ceo,620.1348949193559,0.9032,-5.7721,tech
Topic4,112.8365564703774,trump,610.1878099299774,0.8973,-5.7942,tech
Topic5,16.07602962584796,supercomputing,17.010838201377215,2.5691,-7.7023,tech
Topic5,90.00347469184125,skype,98.03567229889704,2.5402,-5.9798,tech
Topic5,17.843974079418423,compute,19.998365989876373,2.5117,-7.598,tech
Topic5,17.764870078801525,educators,20.03523886206818,2.5054,-7.6024,tech
Topic5,18.31599394497713,courses,20.974410051012356,2.4901,-7.5719,tech
Topic5,23.908839721546087,enterprises,27.97711937645553,2.4685,-7.3054,tech
Topic5,12.463140334351124,allen,14.972725956865355,2.4422,-7.9569,tech
Topic5,54.568980502162674,venturebeat,67.99593799883267,2.4057,-6.4802,tech
Topic5,56.75197894751336,ibm,70.860290603021,2.4036,-6.4409,tech
Topic5,18.014870978568553,collaborate,22.98389265145103,2.3821,-7.5884,tech
Topic5,185.13110330064833,students,236.38592723199935,2.3813,-5.2586,tech
Topic5,26.700858336133198,consortium,34.927990012402304,2.3571,-7.1949,tech
Topic5,28.33355667792698,teachers,37.077171231388355,2.3567,-7.1356,tech
Topic5,10.64147726933601,automate,13.951561125723611,2.3548,-8.1149,tech
Topic5,204.09701137857147,learning,271.46562707988284,2.3404,-5.161,tech
Topic5,36.69961043154351,suite,48.916358858264054,2.3383,-6.8769,tech
Topic5,277.3693022307663,teams,369.94611851918177,2.3376,-4.8543,tech
Topic5,14.933306845452288,papers,19.940871380265428,2.3365,-7.776,tech
Topic5,20.54535139876337,organize,27.97666050364372,2.3169,-7.457,tech
Topic5,17.45596400298359,teaching,23.851044731385002,2.3135,-7.62,tech
Topic5,26.78317709466543,aspects,36.89407804918842,2.3054,-7.1919,tech
Topic5,19.471348980558112,ray,26.87014518975359,2.3036,-7.5107,tech
Topic5,17.118126900756458,revolution,23.944007542006737,2.2901,-7.6395,tech
Topic5,11.952368139368229,scores,16.949518352854778,2.2763,-7.9987,tech
Topic5,14.084002103658879,integrate,19.98701182320436,2.2756,-7.8346,tech
Topic5,57.418473435391434,computing,81.67148933494857,2.2733,-6.4293,tech
Topic5,11.09077216376268,centralized,15.920647352864993,2.2642,-8.0735,tech
Topic5,8.95365334007583,streamline,12.914336804839659,2.2594,-8.2876,tech
Topic5,47.20486573770947,collaboration,68.5711606957703,2.2523,-6.6251,tech
Topic5,15.016393958669862,azure,21.966524171801996,2.2453,-7.7705,tech
Topic5,26.62749696424431,hangouts,39.05638825298953,2.2426,-7.1977,tech
Topic5,72.56279382001189,child,108.37688984102253,2.2245,-6.1952,tech
Topic5,108.9173871177643,usage,164.3576634517535,2.2142,-5.789,tech
Topic5,203.0418851371818,tools,316.31745026101186,2.1823,-5.1662,tech
Topic5,404.6288830289182,microsoft,688.8121047016791,2.0937,-4.4767,tech
Topic5,64.6475606239568,enterprise,99.75303304979585,2.1919,-6.3107,tech
Topic5,82.27372501218866,parents,129.6799211524118,2.1706,-6.0696,tech
Topic5,60.09417362297629,education,93.26751801336883,2.1861,-6.3837,tech
Topic5,210.027296458291,remote,389.4579629372355,2.0081,-5.1324,tech
Topic5,92.04801358902051,schools,157.25422180819288,2.0901,-5.9573,tech
Topic5,129.50610013066753,cloud,239.1028697478494,2.0125,-5.6159,tech
Topic5,81.14353531074585,machine,141.40292213565704,2.0703,-6.0834,tech
Topic5,89.02014536663857,solutions,165.7445975865862,2.0041,-5.9908,tech
Topic5,139.61451958365194,school,295.18336958100963,1.8769,-5.5408,tech
Topic5,98.22561794025073,kids,203.63368251476297,1.8966,-5.8924,tech
Topic5,370.9074616481099,data,1344.9369790383603,1.3375,-4.5637,tech
Topic5,62.34705500233577,mental,114.0353581633382,2.0219,-6.3469,tech
Topic5,227.83451335661476,services,698.6900143401807,1.5051,-5.051,tech
Topic5,181.53114213655357,access,509.01291631971907,1.5946,-5.2782,tech
Topic5,67.8395326207677,science,131.34208623603743,1.965,-6.2625,tech
Topic5,139.07598045364756,research,368.45290183474833,1.6514,-5.5446,tech
Topic5,116.66775800885752,slack,294.5227724084691,1.6996,-5.7203,tech
Topic5,168.6794289738525,technology,515.3175970910289,1.5089,-5.3516,tech
Topic5,147.66965459490328,zoom,456.357554460945,1.4974,-5.4847,tech
Topic5,242.7470390514177,working,1118.390860753499,1.098,-4.9876,tech
Topic5,111.32232454703338,resources,303.4523234739287,1.6229,-5.7672,tech
Topic5,199.32932614335596,video,852.0564950165225,1.173,-5.1847,tech
Topic5,258.2552728847315,help,1447.0865380060313,0.9023,-4.9257,tech
Topic5,272.72634026764274,work,1771.0384260325818,0.7548,-4.8712,tech
Topic5,175.98146741226736,users,747.6400563012293,1.1791,-5.3093,tech
Topic5,201.2148423182561,use,1151.5258781054188,0.8812,-5.1753,tech
Topic5,216.18387785164964,home,1756.9226210119054,0.5305,-5.1035,tech
Topic5,113.26475646918216,network,340.36912237872673,1.5254,-5.7499,tech
Topic5,178.91942792330732,pandemic,1649.5364778062985,0.4043,-5.2927,tech
Topic5,175.3687536692185,companies,1657.4905855860338,0.3795,-5.3127,tech
Topic5,144.9339806522346,online,895.1669672729015,0.8049,-5.5034,tech
Topic5,126.40311219393269,using,605.140974002056,1.0597,-5.6402,tech
Topic5,141.15304678921123,million,1030.0714673600298,0.6381,-5.5298,tech
Topic5,119.01034790906166,internet,478.55772822983596,1.2341,-5.7004,tech
Topic5,117.44959309735385,digital,456.60096372893315,1.2679,-5.7136,tech
Topic5,129.63589801578564,today,1083.8985248366098,0.5021,-5.6149,tech
Topic5,120.77741129068767,support,703.6108391137359,0.8634,-5.6857,tech
Topic5,121.74134556730453,service,843.7082664075058,0.6897,-5.6777,tech
Topic6,17.85967264061868,cyber,18.792071428041627,2.5857,-7.5861,tech
Topic6,13.881495436970868,israeli,14.834053030637271,2.5703,-7.8381,tech
Topic6,43.66010028687589,border,47.43698270942581,2.5537,-6.6922,tech
Topic6,16.97762988448764,teleworking,18.789383436974774,2.5352,-7.6368,tech
Topic6,25.359474120568517,malware,28.65419371044686,2.5145,-7.2355,tech
Topic6,23.257813413535892,aggregated,26.6736201618669,2.4996,-7.322,tech
Topic6,28.616961949269307,cybersecurity,33.608163267318375,2.4759,-7.1147,tech
Topic6,20.575319672731855,breach,24.681798207517325,2.4547,-7.4446,tech
Topic6,22.149437753292965,israel,26.742034742861545,2.4482,-7.3709,tech
Topic6,27.695665786666638,anonymized,33.5892007358683,2.4437,-7.1474,tech
Topic6,33.00972397273726,princess,40.55316632086028,2.4308,-6.9719,tech
Topic6,22.381371343921785,movements,27.66080932796626,2.4248,-7.3604,tech
Topic6,14.071274634160497,regulator,17.77468096215844,2.403,-7.8245,tech
Topic6,13.585049426320117,easter,17.714608256100135,2.3712,-7.8597,tech
Topic6,10.425644881190573,criminal,13.81348444825165,2.3553,-8.1244,tech
Topic6,66.7931486679392,surveillance,88.98865957466262,2.3497,-6.2671,tech
Topic6,131.43104468612455,citizens,178.79794537461532,2.3289,-5.5902,tech
Topic6,8.55045269755931,governors,11.864996967175722,2.309,-8.3227,tech
Topic6,11.334040530658463,louisiana,15.811323853297653,2.3037,-8.0409,tech
Topic6,12.749830900685986,ineffective,17.79748283306558,2.3031,-7.9231,tech
Topic6,27.58582752003879,regulation,38.583028038047196,2.3011,-7.1514,tech
Topic6,69.226059605905,cruise,96.89523066734662,2.3004,-6.2313,tech
Topic6,9.860387753925913,aids,13.803605527290168,2.3002,-8.1801,tech
Topic6,18.89194754406957,votes,26.682475987062325,2.2914,-7.5299,tech
Topic6,11.122532760471566,legally,15.748061207420479,2.2889,-8.0597,tech
Topic6,47.4198183763742,voting,67.15969131657508,2.2886,-6.6096,tech
Topic6,7.662920875950014,enact,10.889488268026364,2.2852,-8.4323,tech
Topic6,33.94441041674488,ohio,48.258397633074324,2.2848,-6.9439,tech
Topic6,36.576581516123895,ships,52.280804690356966,2.2794,-6.8693,tech
Topic6,13.107400413811222,swiftly,18.803458008536285,2.2758,-7.8955,tech
Topic6,170.8673240516628,privacy,270.4152600256872,2.1776,-5.3278,tech
Topic6,45.80923731179732,vote,68.80162121725783,2.2299,-6.6442,tech
Topic6,164.33085163435533,security,276.75679836933494,2.1154,-5.3668,tech
Topic6,82.77523060511633,commission,133.39659597245353,2.1594,-6.0525,tech
Topic6,122.91760322374579,european,219.68794412169115,2.0559,-5.6572,tech
Topic6,27.36728160513482,tracing,42.51564605860833,2.1961,-7.1593,tech
Topic6,116.51691269401712,location,218.41433050152685,2.0083,-5.7106,tech
Topic6,336.2222990454828,government,803.6522854619895,1.7652,-4.6509,tech
Topic6,66.16859840487038,protection,119.41731721952772,2.0462,-6.2765,tech
Topic6,510.626846258354,data,1344.9369790383603,1.6682,-4.233,tech
Topic6,121.41595837262558,federal,258.8838834549187,1.8795,-5.6694,tech
Topic6,231.1815346303429,trump,610.1878099299774,1.6661,-5.0255,tech
Topic6,101.12440082704792,restrictions,217.31699005874444,1.8716,-5.8523,tech
Topic6,80.94503808387145,tracking,164.42925977294288,1.9279,-6.0749,tech
Topic6,201.4891823650978,state,615.9744679187247,1.5192,-5.1629,tech
Topic6,181.66653984384493,president,544.1686408066446,1.5395,-5.2665,tech
Topic6,164.09055694463103,states,489.6958342922644,1.5433,-5.3682,tech
Topic6,103.11973521999504,governments,253.6303968956523,1.7366,-5.8328,tech
Topic6,141.22248327100613,measures,403.1043549429387,1.5878,-5.5183,tech
Topic6,159.6706213355249,travel,616.9064779533384,1.285,-5.3956,tech
Topic6,245.6473395387889,public,1251.6856924933159,1.0083,-4.9648,tech
Topic6,155.33461881232301,country,595.0333705320351,1.2936,-5.4231,tech
Topic6,128.63377424046902,house,447.70909682248293,1.3895,-5.6117,tech
Topic6,78.02581210956099,administration,196.15038480147882,1.7148,-6.1116,tech
Topic6,208.99850159611503,spread,1240.3562093581038,0.8558,-5.1263,tech
Topic6,133.42927960113462,distancing,554.63462789772,1.2119,-5.5751,tech
Topic6,281.7773137221534,health,2365.9691227105805,0.5088,-4.8275,tech
Topic6,233.5804396096988,pandemic,1649.5364778062985,0.6819,-5.0151,tech
Topic6,121.83175154734302,countries,467.97548716189954,1.2909,-5.666,tech
Topic6,142.25357383288429,told,688.695830376819,1.0594,-5.5111,tech
Topic6,158.3009819861022,cases,878.2957869946088,0.9231,-5.4042,tech
Topic6,161.56279018613162,social,1164.5499233322519,0.6614,-5.3838,tech
Topic6,163.29913382931457,virus,1540.698687579544,0.3922,-5.3731,tech
Topic6,106.69472296448484,national,391.15526775857717,1.3375,-5.7987,tech
Topic6,111.91797303658878,emergency,507.76375304797386,1.1244,-5.7509,tech
Topic6,139.36999109545528,week,1411.6279901090397,0.3213,-5.5315,tech
Topic6,125.40833159249537,information,965.9496898476501,0.5951,-5.6371,tech
Topic6,115.73573361708979,crisis,670.0015786747249,0.8807,-5.7174,tech
Topic6,112.81683991550388,companies,1657.4905855860338,-0.0507,-5.7429,tech
Topic7,118.57539892436706,shoppers,119.50747134517059,2.631,-5.6909,tech
Topic7,75.74682141611397,riders,76.67889321546348,2.6266,-6.1391,tech
Topic7,159.64914625115975,instacart,162.31418808625077,2.6223,-5.3935,tech
Topic7,50.53310873797205,eats,53.73435061260257,2.5774,-6.5438,tech
Topic7,13.691411387538519,curbside,14.924067549621094,2.5526,-7.8497,tech
Topic7,77.43680418987933,rides,84.42337069074065,2.5524,-6.117,tech
Topic7,334.99723174093845,uber,366.3113299155705,2.5495,-4.6523,tech
Topic7,74.46716404412508,postmates,81.4720732866581,2.5489,-6.1561,tech
Topic7,123.71744391864443,gig,136.21945249079272,2.5426,-5.6485,tech
Topic7,88.13070015728478,warehouse,99.43769382844454,2.5181,-5.9876,tech
Topic7,287.19164271330897,drivers,326.40022073272877,2.5109,-4.8063,tech
Topic7,85.03110451141215,contractors,97.43308942871427,2.5027,-6.0235,tech
Topic7,447.20476914297046,delivery,523.0573691155699,2.4822,-4.3635,tech
Topic7,52.553302884693046,warehouses,61.60781751621365,2.4799,-6.5046,tech
Topic7,17.453241027826785,sanitation,20.867683681287552,2.4602,-7.6069,tech
Topic7,43.12567554704488,groceries,51.69218540954419,2.4576,-6.7023,tech
Topic7,9.939585714613724,mandated,11.93479191735686,2.4559,-8.1699,tech
Topic7,131.0456584092753,lyft,157.97101185112538,2.452,-5.5909,tech
Topic7,28.896357306374494,contactless,34.87481883914674,2.4508,-7.1028,tech
Topic7,93.25999963567995,worker,113.40747399039286,2.4432,-5.9311,tech
Topic7,31.680560364583524,lime,38.57162773466219,2.442,-7.0108,tech
Topic7,21.159866923467817,scooters,25.92901518124354,2.4356,-7.4144,tech
Topic7,72.8984032092862,hourly,90.33024301315821,2.4244,-6.1774,tech
Topic7,11.992314111216743,flex,14.880530051142593,2.423,-7.9822,tech
Topic7,122.47909665510925,grocery,155.68007790482105,2.399,-5.6585,tech
Topic7,52.504352321941454,doordash,67.43455736703649,2.3886,-6.5056,tech
Topic7,10.009935080528852,hail,12.909845871576316,2.3844,-8.1629,tech
Topic7,11.537106533609201,necessities,14.88744558293698,2.3839,-8.0209,tech
Topic7,17.670021803232494,hazard,22.899584028924398,2.3796,-7.5946,tech
Topic7,12.925386338527623,unpaid,16.836909172229277,2.3744,-7.9073,tech
Topic7,74.3674538252011,driver,96.99869283794732,2.3731,-6.1574,tech
Topic7,35.628604984772394,fulfillment,46.76750359000375,2.3668,-6.8933,tech
Topic7,64.25876328940117,deliveries,86.07568986253253,2.3465,-6.3035,tech
Topic7,117.50000461626188,ride,163.6201197757136,2.3077,-5.7,tech
Topic7,732.4615714715078,workers,1110.9448510444308,2.2223,-3.8701,tech
Topic7,651.2214578406231,amazon,991.3221070576935,2.2186,-3.9876,tech
Topic7,100.65183685382824,items,140.7459072922031,2.3035,-5.8548,tech
Topic7,583.4370417601767,employees,1044.183543606463,2.0568,-4.0975,tech
Topic7,53.255214211256614,walmart,72.71313532104223,2.3274,-6.4914,tech
Topic7,170.66343642118161,leave,276.4170613106971,2.1566,-5.3268,tech
Topic7,135.10400782290486,paid,240.59949575565165,2.0617,-5.5604,tech
Topic7,123.0809869375052,orders,215.04963874557095,2.0808,-5.6536,tech
Topic7,202.49177720771544,pay,407.32626951960265,1.9399,-5.1558,tech
Topic7,584.451124257542,work,1771.0384260325818,1.5302,-4.0958,tech
Topic7,204.35815522548106,safety,437.2976468488268,1.8781,-5.1466,tech
Topic7,538.8944665884366,home,1756.9226210119054,1.457,-4.1769,tech
Topic7,183.8397387805617,sick,410.5515147486916,1.8354,-5.2524,tech
Topic7,110.06871577776826,employee,194.20788949217044,2.071,-5.7654,tech
Topic7,234.63445680277025,service,843.7082664075058,1.359,-5.0084,tech
Topic7,210.33014738253465,customers,695.1992083756031,1.4433,-5.1178,tech
Topic7,182.91434267684832,continue,588.6775186701548,1.47,-5.2574,tech
Topic7,158.51860783772673,demand,508.8562701308256,1.4725,-5.4006,tech
Topic7,128.11283103834126,staff,349.8879068550922,1.6341,-5.6136,tech
Topic7,162.2191701205193,statement,714.1185204549216,1.1567,-5.3775,tech
Topic7,240.35117978234638,health,2365.9691227105805,0.352,-4.9844,tech
Topic7,130.2633873925596,food,380.93059274923655,1.5658,-5.5969,tech
Topic7,191.33033261262875,pandemic,1649.5364778062985,0.4846,-5.2125,tech
Topic7,146.1508444933666,stay,586.9077296523541,1.2486,-5.4818,tech
Topic7,161.10075277197848,working,1118.390860753499,0.7012,-5.3844,tech
Topic7,140.187550102719,services,698.6900143401807,1.0326,-5.5235,tech
Topic7,151.33308299106722,companies,1657.4905855860338,0.2453,-5.447,tech
Topic7,147.30855904594642,week,1411.6279901090397,0.3789,-5.4739,tech
Topic7,138.30544262623556,march,1446.7042418352476,0.2912,-5.537,tech
Topic7,128.1242625832468,told,688.695830376819,0.957,-5.6135,tech
Topic8,133.37789073251204,verily,134.31074443868386,2.9248,-5.2803,tech
Topic8,76.5170480006712,yelp,77.44990159115032,2.9197,-5.836,tech
Topic8,21.61692387429112,mnuchin,22.54977746351806,2.8896,-7.1,tech
Topic8,16.71512707507186,philanthropic,17.647980666410728,2.8775,-7.3572,tech
Topic8,18.519933672092,medicaid,19.61008752359537,2.8746,-7.2546,tech
Topic8,28.282592648789127,grubhub,30.435660549080982,2.8584,-6.8312,tech
Topic8,22.402184713898304,fundraisers,24.51438813527468,2.8417,-7.0643,tech
Topic8,59.220814582868854,restaurant,64.87151730942436,2.8407,-6.0922,tech
Topic8,12.240458414460113,bailout,13.742053239302274,2.8161,-7.6687,tech
Topic8,63.60151373816474,loans,71.66823369807543,2.8124,-6.0209,tech
Topic8,23.790284402120303,fundraiser,28.444213479896213,2.7531,-7.0042,tech
Topic8,17.993685974200968,treasury,21.603491979076352,2.749,-7.2835,tech
Topic8,9.669674167007672,nationally,11.771245165881243,2.7351,-7.9045,tech
Topic8,143.07514590910273,relief,175.88457417848838,2.7253,-5.2101,tech
Topic8,17.35889474363635,compensation,21.59760253985841,2.7133,-7.3194,tech
Topic8,46.14435722650882,unemployment,57.81914772529609,2.7063,-6.3417,tech
Topic8,17.762288389267106,takeout,22.518920759753826,2.6945,-7.2964,tech
Topic8,28.207181765977143,trillion,36.366794913368686,2.6777,-6.8339,tech
Topic8,44.04751682339799,grants,56.92744454484451,2.6753,-6.3882,tech
Topic8,18.86855662567372,payroll,24.458795384571395,2.6723,-7.236,tech
Topic8,37.84444905545437,tax,50.100071532570496,2.6513,-6.54,tech
Topic8,23.229475974925297,qualify,31.51604670298705,2.6267,-7.0281,tech
Topic8,39.96342084928303,chan,54.883316437005824,2.6146,-6.4855,tech
Topic8,7.823666184205057,validated,10.77655670802705,2.6116,-8.1163,tech
Topic8,42.04822408311513,meals,57.995483297386755,2.6103,-6.4347,tech
Topic8,64.86468833870985,alphabet,91.35363634729494,2.5894,-6.0012,tech
Topic8,13.250915606849038,staples,18.67181313349717,2.5889,-7.5894,tech
Topic8,65.21623993477687,assistance,92.12201356067904,2.5864,-5.9958,tech
Topic8,54.37348565717551,stimulus,77.67353280220142,2.5752,-6.1776,tech
Topic8,12.40556716007842,feeding,17.7247070477104,2.575,-7.6553,tech
Topic8,72.96308331610673,package,105.98653118379428,2.5584,-5.8835,tech
Topic8,133.47141157385482,restaurants,202.1062766851358,2.5169,-5.2796,tech
Topic8,51.945647408690206,donations,76.77633772995216,2.5411,-6.2233,tech
Topic8,100.66375802272958,screening,161.15905765734084,2.4612,-5.5617,tech
Topic8,93.37580832026124,bay,149.18337122086913,2.4633,-5.6369,tech
Topic8,153.1212110516368,white,284.15389300112435,2.3135,-5.1423,tech
Topic8,250.06333532239177,businesses,520.4970622349234,2.1987,-4.6518,tech
Topic8,38.12365120702437,pilot,55.96751036311042,2.5479,-6.5327,tech
Topic8,204.8893799423109,house,447.70909682248293,2.1501,-4.851,tech
Topic8,188.1264398385795,site,402.5425018572084,2.1711,-4.9364,tech
Topic8,179.63880113089007,website,384.3125889013841,2.1713,-4.9825,tech
Topic8,136.12744465201797,fund,274.0425496120954,2.2321,-5.2599,tech
Topic8,439.1227675015661,google,1309.1121783474848,1.8395,-4.0887,tech
Topic8,250.3314163313643,testing,788.7381973434652,1.7842,-4.6507,tech
Topic8,118.91894410034503,area,282.65592676049084,2.066,-5.395,tech
Topic8,201.3369417512387,trump,610.1878099299774,1.823,-4.8685,tech
Topic8,134.93580126283072,program,340.93506856299416,2.0049,-5.2687,tech
Topic8,179.7274022518293,president,544.1686408066446,1.824,-4.982,tech
Topic8,139.74825734622453,food,380.93059274923655,1.929,-5.2336,tech
Topic8,171.12402363121964,local,535.6545825956943,1.7907,-5.0311,tech
Topic8,193.36540913512462,support,703.6108391137359,1.6402,-4.9089,tech
Topic8,300.11447924094233,help,1447.0865380060313,1.3587,-4.4693,tech
Topic8,128.83122323578027,small,420.25108392830884,1.7495,-5.315,tech
Topic8,186.44890500932655,million,1030.0714673600298,1.2226,-4.9453,tech
Topic8,117.52863507029782,efforts,417.50355456206074,1.6642,-5.4068,tech
Topic8,119.99453880464522,provide,503.58352956579125,1.4975,-5.386,tech
Topic8,136.7142844436255,government,803.6522854619895,1.1605,-5.2556,tech
Topic8,94.73785904027932,financial,285.60108073473543,1.8283,-5.6224,tech
Topic8,121.82962642190797,crisis,670.0015786747249,1.2271,-5.3709,tech
Topic8,155.2268661908972,companies,1657.4905855860338,0.5636,-5.1286,tech
Topic8,132.36959195566857,pandemic,1649.5364778062985,0.4092,-5.2879,tech
Topic8,122.8800413056275,working,1118.390860753499,0.7234,-5.3623,tech
Topic8,109.99242773058913,response,675.2227673937554,1.1172,-5.4731,tech
Topic8,110.8192015139546,announced,869.4195359802551,0.8719,-5.4656,tech
Topic9,150.03524085205865,inch,152.01026182413227,3.083,-4.9984,tech
Topic9,133.3312021227963,processor,135.24974688644346,3.0818,-5.1164,tech
Topic9,39.54197502378242,router,40.47448082106963,3.0727,-6.3319,tech
Topic9,38.5546597937394,headphones,39.487165589455564,3.0722,-6.3572,tech
Topic9,37.567344561761985,usb,38.49985035782801,3.0715,-6.3831,tech
Topic9,27.694192246193154,subscribing,28.626698041629616,3.0629,-6.688,tech
Topic9,27.694192245510507,trackpad,28.626698041626433,3.0629,-6.688,tech
Topic9,25.71956178237056,msrp,26.652067578388685,3.0604,-6.762,tech
Topic9,24.73215055937355,amd,25.66475289927031,3.059,-6.8011,tech
Topic9,61.66865801593386,dieter,64.16415121560902,3.0564,-5.8875,tech
Topic9,21.77030085574184,odyssey,22.702806651883954,3.0541,-6.9287,tech
Topic9,45.385043331811296,motorola,47.38000593182911,3.053,-6.1941,tech
Topic9,19.795670391462487,snapdragon,20.728176188634073,3.05,-7.0238,tech
Topic9,16.83354144100434,headphone,17.766235850638004,3.0421,-7.1859,tech
Topic9,15.846409462296812,foldable,16.77891526213917,3.0389,-7.2463,tech
Topic9,138.50592101097882,samsung,147.07814395230525,3.036,-5.0783,tech
Topic9,146.88219991440957,ipad,156.92549192458412,3.0299,-5.0196,tech
Topic9,68.18823145160424,galaxy,73.01299257447977,3.0277,-5.787,tech
Topic9,75.45912557670435,macbook,80.93013556879544,3.0261,-5.6856,tech
Topic9,11.897148538119724,curved,12.829654335672561,3.0206,-7.5329,tech
Topic9,61.733903209407046,keyboard,67.13802463562749,3.0121,-5.8864,tech
Topic9,26.981004509815577,tablet,29.663721539484744,3.0013,-6.7141,tech
Topic9,25.91081711034897,specs,28.610862955739698,2.9969,-6.7546,tech
Topic9,28.31263369987302,megapixel,31.555590577322466,2.9876,-6.6659,tech
Topic9,26.389421381602773,agreeing,29.60032062488207,2.9812,-6.7363,tech
Topic9,39.09959355876898,ultra,44.34817792490215,2.9701,-6.3431,tech
Topic9,30.17440601981406,bohn,34.53764961927732,2.961,-6.6022,tech
Topic9,23.125320829186887,wifi,26.7279011538892,2.9513,-6.8683,tech
Topic9,25.557237991154675,columns,29.597659444141325,2.9493,-6.7683,tech
Topic9,18.606531156433412,ram,21.684794357780486,2.943,-7.0857,tech
Topic9,47.73392400458424,pixel,56.288150547099754,2.9312,-6.1436,tech
Topic9,220.48832574637808,pro,268.41116540116406,2.8994,-4.6134,tech
Topic9,103.85077173681408,newsletter,127.40003802538493,2.8917,-5.3663,tech
Topic9,85.63303788000924,display,107.66302663613261,2.8671,-5.5592,tech
Topic9,67.52643362679292,affiliate,84.24203238151739,2.8749,-5.7967,tech
Topic9,74.66330342338897,vox,94.8812910643473,2.8564,-5.6963,tech
Topic9,154.96415243523052,smart,230.44709948872483,2.6992,-4.966,tech
Topic9,109.47897265836365,camera,155.19493203808523,2.7471,-5.3135,tech
Topic9,53.454622124401304,computers,74.07777132014506,2.7698,-6.0304,tech
Topic9,92.32944163340218,android,157.7012373073874,2.5607,-5.4839,tech
Topic9,85.40660213190299,phones,143.4030433185705,2.5778,-5.5618,tech
Topic9,364.2411785272583,apple,1129.4977456210513,1.9643,-4.1114,tech
Topic9,200.05889608732946,phone,506.3409323137274,2.1675,-4.7106,tech
Topic9,119.3093350348946,iphone,261.0110692166439,2.3132,-5.2275,tech
Topic9,46.334475288649294,storage,65.0762964395451,2.7564,-6.1734,tech
Topic9,119.08655177008205,screen,299.6204702522828,2.1734,-5.2294,tech
Topic9,88.8471332069052,device,190.74031966689802,2.3321,-5.5223,tech
Topic9,102.34244365945732,devices,260.49446724791795,2.1618,-5.3809,tech
Topic9,102.15809836499572,software,301.46611025121314,2.0139,-5.3827,tech
Topic9,196.76293438715027,google,1309.1121783474848,1.201,-4.7272,tech
Topic9,124.42263544311868,verge,493.4116597921769,1.7184,-5.1856,tech
Topic9,112.71115190162634,series,408.12904021822413,1.8093,-5.2844,tech
Topic9,99.50724771242562,price,333.0710102222956,1.8879,-5.409,tech
Topic9,68.30365474196611,xbox,152.38397109878093,2.2936,-5.7853,tech
Topic9,147.11835665008132,just,1724.703116148285,0.6345,-5.018,tech
Topic9,106.67301450013555,microsoft,688.8121047016791,1.2309,-5.3395,tech
Topic9,112.40746311921131,year,1256.1459422336816,0.6824,-5.2871,tech
Topic9,80.29342628619342,list,287.4219345712639,1.8208,-5.6236,tech
Topic9,85.7583998980157,day,1086.2096228680489,0.5571,-5.5577,tech
Topic9,80.52452389620636,good,672.6360056906742,0.9734,-5.6207,tech
Topic9,82.17817713724322,use,1151.5258781054188,0.4561,-5.6003,tech
Topic9,77.0940910867161,news,969.5439999732149,0.5643,-5.6642,tech
Topic10,144.95839862468077,gdc,145.89098137038488,3.098,-5.0245,tech
Topic10,86.79231107465445,sxsw,87.730162276171,3.0936,-5.5374,tech
Topic10,44.4092203878328,exhibitors,45.34180313199247,3.0836,-6.2075,tech
Topic10,34.55145781560843,pax,35.484040559602114,3.0778,-6.4585,tech
Topic10,135.70869094468537,attendees,143.91167233054188,3.0457,-5.0904,tech
Topic10,13.850141074514548,organizes,14.782739099801875,3.0392,-7.3726,tech
Topic10,95.02585684354625,barcelona,101.51006193761248,3.0384,-5.4468,tech
Topic10,10.892827640906832,expo,11.825410385854209,3.0222,-7.6128,tech
Topic10,37.185642139449335,olympics,40.38408898061362,3.0219,-6.385,tech
Topic10,16.24192410992602,attendee,17.744689666722312,3.0159,-7.2133,tech
Topic10,9.90705138373687,refunded,10.839634128608806,3.0144,-7.7077,tech
Topic10,189.29748756418508,mwc,207.9449290770017,3.0104,-4.7576,tech
Topic10,108.50967287514452,organizers,119.27849884286297,3.0098,-5.3141,tech
Topic10,103.87066999969947,gsma,115.31673565985487,2.9999,-5.3578,tech
Topic10,14.979120077460546,postponement,16.751118312707604,2.9926,-7.2942,tech
Topic10,28.161839947517056,tokyo,31.507794193490653,2.9921,-6.6629,tech
Topic10,25.45785627682943,geneva,28.56118408036144,2.9894,-6.7639,tech
Topic10,33.30034221928454,attendance,37.435558153352616,2.9873,-6.4953,tech
Topic10,30.452774876602273,festival,34.484895216915454,2.98,-6.5847,tech
Topic10,11.305439651644207,withdrawn,12.820510966906502,2.9786,-7.5756,tech
Topic10,27.53029150985966,convention,31.539338255305555,2.9684,-6.6856,tech
Topic10,12.001815128400297,cancelation,13.793714306707441,2.9652,-7.5158,tech
Topic10,80.26753353333602,cancellation,92.58970194841275,2.9616,-5.6155,tech
Topic10,12.655976363801404,cet,14.778241634914517,2.9494,-7.4628,tech
Topic10,10.888434878140972,withdrawal,12.794934332518835,2.943,-7.6132,tech
Topic10,27.64209477881612,withdraw,32.51035276760246,2.9422,-6.6816,tech
Topic10,115.17640507786251,conferences,137.44349085441195,2.9276,-5.2544,tech
Topic10,19.649166420116188,showcase,23.68762147540583,2.9175,-7.0229,tech
Topic10,41.342289588638664,ericsson,50.27673685488428,2.9087,-6.279,tech
